External;Polygons;IV;Samples;Base;Class;Producer;User;F1
;50;YES;1000;Base 3;S_vegetation;0,386503067;0,273913043;0,320610687
;50;YES;1000;Base 3;shrubland;0,491166078;0,451298701;0,470389171
;50;YES;1000;Base 3;urban;0,901538462;0,796195652;0,845598846
;50;YES;1000;Base 3;water;0,784841076;0,987692308;0,874659401
;50;YES;1000;Base 3;wetland;0,479338843;0,591836735;0,529680365
;50;YES;1000;Base 3;A_grassland;0,450980392;0,328571429;0,380165289
;50;YES;1000;Base 3;baresoil;0,49025974;0,483974359;0,487096774
;50;YES;1000;Base 3;broadleaf;0,610328638;0,44982699;0,517928287
;50;YES;1000;Base 3;conifers;0,912;0,617886179;0,736672052
;50;YES;1000;Base 3;irrigated;0,465648855;0,354651163;0,402640264
;50;YES;1000;Base 3;N_grassland;0,22611465;0,287449393;0,25311943
;50;YES;1000;Base 3;rainfed;0,370253165;0,475609756;0,416370107
;50;YES;1000;Base 3;rice field;0,778846154;0,511041009;0,617142857
;50;YES;1000;Base 3;S_vegetation;0,206642066;0,358974359;0,262295082
;50;YES;1000;Base 3;shrubland;0,246963563;0,231939163;0,239215686
;50;YES;1000;Base 3;urban;0,790450928;0,67881549;0,730392157
;50;YES;1000;Base 3;water;0,886792453;0,947580645;0,916179337
;50;YES;1000;Base 3;wetland;0,309168443;0,929487179;0,464
;50;YES;1000;Base 3;A_grassland;0,554716981;0,29757085;0,387351779
;50;YES;1000;Base 3;baresoil;0,5;0,452991453;0,475336323
;50;YES;1000;Base 3;broadleaf;0,688679245;0,772486772;0,728179551
;50;YES;1000;Base 3;conifers;0,833333333;0,665584416;0,740072202
;50;YES;1000;Base 3;irrigated;0,274111675;0,318584071;0,2946794
;50;YES;1000;Base 3;N_grassland;0,16056338;0,303191489;0,209944751
;50;YES;1000;Base 3;rainfed;0,307462687;0,286111111;0,296402878
;50;YES;1000;Base 3;rice field;0,772563177;0,533665835;0,631268437
;50;YES;1000;Base 3;S_vegetation;0,220159151;0,443850267;0,294326241
;50;YES;1000;Base 3;shrubland;0,386524823;0,328313253;0,35504886
;50;YES;1000;Base 3;urban;0,875555556;0,574344023;0,693661972
;50;YES;1000;Base 3;water;0,768844221;0,98392283;0,863187588
;50;YES;1000;Base 3;wetland;0,560869565;0,708791209;0,626213592
;50;YES;1000;Base 3;A_grassland;0,525114155;0,283251232;0,368
;50;YES;1000;Base 3;baresoil;0,639534884;0,544554455;0,588235294
;50;YES;1000;Base 3;broadleaf;0,670391061;0,796460177;0,728008089
;50;YES;1000;Base 3;conifers;0,777188329;0,667425968;0,718137255
;50;YES;1000;Base 3;irrigated;0,26394052;0,290983607;0,276803119
;50;YES;1000;Base 3;N_grassland;0,191616766;0,220689655;0,205128205
;50;YES;1000;Base 3;rainfed;0,57195572;0,454545455;0,506535948
;50;YES;1000;Base 3;rice field;0,789473684;0,882352941;0,833333333
;50;YES;1000;Base 3;S_vegetation;0,468852459;0,535580524;0,5
;50;YES;1000;Base 3;shrubland;0,475218659;0,457865169;0,466380544
;50;YES;1000;Base 3;urban;0,778947368;0,95483871;0,857971014
;50;YES;1000;Base 3;water;0,843137255;0,972850679;0,903361345
;50;YES;1000;Base 3;wetland;0,338842975;0,405940594;0,369369369
;50;YES;1000;Base 3;A_grassland;0,599078341;0,420711974;0,494296578
;50;YES;1000;Base 3;baresoil;0,799180328;0,510471204;0,623003195
;50;YES;1000;Base 3;broadleaf;0,786516854;0,786516854;0,786516854
;50;YES;1000;Base 3;conifers;0,741293532;0,668161435;0,702830189
;50;YES;1000;Base 3;irrigated;0,274074074;0,352380952;0,308333333
;50;YES;1000;Base 3;N_grassland;0,096952909;0,267175573;0,142276423
;50;YES;1000;Base 3;rainfed;0,336448598;0,242424242;0,281800391
;50;YES;1000;Base 3;rice field;0,485094851;0,625874126;0,546564885
;50;YES;1000;Base 3;S_vegetation;0,411764706;0,409356725;0,410557185
;50;YES;1000;Base 3;shrubland;0,490196078;0,418060201;0,451263538
;50;YES;1000;Base 3;urban;0,865951743;0,887362637;0,876526459
;50;YES;1000;Base 3;water;0,794029851;0,960288809;0,869281046
;50;YES;1000;Base 3;wetland;0,758241758;0,607929515;0,674816626
;50;YES;1000;Base 3;A_grassland;0,496240602;0,403669725;0,445193929
;50;YES;1000;Base 3;baresoil;0,743772242;0,665605096;0,702521008
;50;YES;1000;Base 3;broadleaf;0,635193133;0,770833333;0,696470588
;50;YES;1000;Base 3;conifers;0,811688312;0,778816199;0,79491256
;50;YES;1000;Base 3;irrigated;0,261589404;0,360730594;0,303262956
;50;YES;1000;Base 3;N_grassland;0,255520505;0,366515837;0,301115242
;50;YES;1000;Base 3;rainfed;0,304794521;0,463541667;0,367768595
;50;YES;1000;Base 3;rice field;0,724489796;0,604255319;0,658932715
;50;YES;1000;Base 3;S_vegetation;0,467661692;0,435185185;0,450839329
;50;YES;1000;Base 3;shrubland;0,654761905;0,275;0,387323944
;50;YES;1000;Base 3;urban;0,893939394;0,784053156;0,83539823
;50;YES;1000;Base 3;water;0,845528455;0,888888889;0,866666667
;50;YES;1000;Base 3;wetland;0,640625;0,585714286;0,611940299
;50;YES;1000;Base 3;A_grassland;0,398826979;0,433121019;0,415267176
;50;YES;1000;Base 3;baresoil;0,542857143;0,366391185;0,4375
;50;YES;1000;Base 3;broadleaf;0,443373494;0,769874477;0,562691131
;50;YES;1000;Base 3;conifers;0,706293706;0,56741573;0,629283489
;50;YES;1000;Base 3;irrigated;0,333333333;0,233333333;0,274509804
;50;YES;1000;Base 3;N_grassland;0,096774194;0,112359551;0,103986135
;50;YES;1000;Base 3;rainfed;0,171641791;0,175572519;0,173584906
;50;YES;1000;Base 3;rice field;0,735064935;0,779614325;0,756684492
;50;YES;1000;Base 3;S_vegetation;0,2;0,330677291;0,249249249
;50;YES;1000;Base 3;shrubland;0,395136778;0,375722543;0,385185185
;50;YES;1000;Base 3;urban;0,916666667;0,808823529;0,859375
;50;YES;1000;Base 3;water;0,923076923;0,876404494;0,899135447
;50;YES;1000;Base 3;wetland;0,948275862;0,555555556;0,700636943
;50;YES;1000;Base 3;A_grassland;0,385365854;0,197994987;0,261589404
;50;YES;1000;Base 3;baresoil;0,603723404;0,64305949;0,622770919
;50;YES;1000;Base 3;broadleaf;0,817460317;0,533678756;0,645768025
;50;YES;1000;Base 3;conifers;0,865934066;0,820833333;0,842780749
;50;YES;1000;Base 3;irrigated;0,382838284;0,264840183;0,313090418
;50;YES;1000;Base 3;N_grassland;0,132723112;0,186495177;0,155080214
;50;YES;1000;Base 3;rainfed;0,299719888;0,312865497;0,306151645
;50;YES;1000;Base 3;rice field;0,586901763;0,928286853;0,719135802
;50;YES;1000;Base 3;S_vegetation;0,283062645;0,535087719;0,370257967
;50;YES;1000;Base 3;shrubland;0,473429952;0,39516129;0,430769231
;50;YES;1000;Base 3;urban;0,935714286;0,769080235;0,844253491
;50;YES;1000;Base 3;water;0,807407407;0,897119342;0,849902534
;50;YES;1000;Base 3;wetland;0,443965517;0,578651685;0,502439024
;50;YES;1000;Base 3;A_grassland;0,407166124;0,398089172;0,40257649
;50;YES;1000;Base 3;baresoil;0,699300699;0,630914826;0,663349917
;50;YES;1000;Base 3;broadleaf;0,540069686;0,521885522;0,530821918
;50;YES;1000;Base 3;conifers;0,659259259;0,700787402;0,679389313
;50;YES;1000;Base 3;irrigated;0,335849057;0,264880952;0,296173045
;50;YES;1000;Base 3;N_grassland;0,281954887;0,230769231;0,253807107
;50;YES;1000;Base 3;rainfed;0,263681592;0,222689076;0,241457859
;50;YES;1000;Base 3;rice field;0,55465587;0,53515625;0,54473161
;50;YES;1000;Base 3;S_vegetation;0,345794393;0,672727273;0,456790123
;50;YES;1000;Base 3;shrubland;0,465909091;0,328657315;0,385428907
;50;YES;1000;Base 3;urban;0,882926829;0,704280156;0,783549784
;50;YES;1000;Base 3;water;0,82038835;0,866666667;0,842892768
;50;YES;1000;Base 3;wetland;0,497206704;0,875409836;0,634204276
;50;YES;1000;Base 3;A_grassland;0,417525773;0,22752809;0,294545455
;50;YES;1000;Base 3;baresoil;0,598006645;0,633802817;0,615384615
;50;YES;1000;Base 3;broadleaf;0,513215859;0,661931818;0,578163772
;50;YES;1000;Base 3;conifers;0,896969697;0,44047619;0,590818363
;50;YES;1000;Base 3;irrigated;0,208955224;0,231023102;0,219435737
;50;YES;1000;Base 3;N_grassland;0,138014528;0,276699029;0,184168013
;50;YES;1000;Base 3;rainfed;0,081632653;0,044117647;0,057279236
;50;YES;1000;Base 3;rice field;0,651651652;0,557840617;0,601108033
;50;YES;1000;Base 3;S_vegetation;0,28030303;0,381443299;0,323144105
;50;YES;1000;Base 3;shrubland;0,47133758;0,382428941;0,422253923
;50;YES;1000;Base 3;urban;0,920716113;0,831408776;0,873786408
;50;YES;1000;Base 3;water;0,797927461;0,950617284;0,867605634
;50;YES;1000;Base 3;wetland;0,554511278;0,814917127;0,659955257
;50;YES;1000;Base 3;A_grassland;0,505882353;0,390909091;0,441025641
;50;YES;1000;Base 3;baresoil;0,790697674;0,366576819;0,50092081
;50;YES;1000;Base 3;broadleaf;0,493074792;0,644927536;0,558869702
;50;YES;1000;Base 3;conifers;0,935643564;0,538461538;0,683544304
;50;YES;1000;Base 3;irrigated;0,220338983;0,157575758;0,183745583
;50;YES;1000;Base 3;N_grassland;0,128440367;0,198113208;0,155844156
;50;YES;1000;Base 3;rainfed;0,340909091;0,584415584;0,43062201
;50;YES;1000;Base 3;rice field;0,479623824;0,662337662;0,556363636
;50;YES;1000;Base 3;S_vegetation;0,381395349;0,321568627;0,34893617
;50;YES;1000;Base 3;shrubland;0,254237288;0,375;0,303030303
;50;YES;1000;Base 3;urban;0,821325648;0,866261398;0,843195266
;50;YES;1000;Base 3;water;0,823376623;0,996855346;0,901849218
;50;YES;1000;Base 3;wetland;0,764227642;0,540229885;0,632996633
;50;YES;1000;Base 3;A_grassland;0,335820896;0,401785714;0,365853659
;50;YES;1000;Base 3;baresoil;0,552631579;0,446808511;0,494117647
;50;YES;1000;Base 3;broadleaf;0,635761589;0,459330144;0,533333333
;50;YES;1000;Base 3;conifers;0,723247232;0,803278689;0,761165049
;50;YES;1000;Base 3;irrigated;0,145833333;0,255474453;0,185676393
;50;YES;1000;Base 3;N_grassland;0,098814229;0,115740741;0,106609808
;50;YES;1000;Base 3;rainfed;0,12244898;0,071146245;0,09
;50;YES;1000;Base 3;rice field;0,797058824;0,776504298;0,786647315
;50;YES;1000;Base 3;S_vegetation;0,234875445;0,385964912;0,292035398
;50;YES;1000;Base 3;shrubland;0,485549133;0,24925816;0,329411765
;50;YES;1000;Base 3;urban;0,733918129;0,807073955;0,768759571
;50;YES;1000;Base 3;water;0,826666667;0,976377953;0,895306859
;50;YES;1000;Base 3;wetland;0,463302752;0,487922705;0,475294118
;50;YES;1000;Base 3;A_grassland;0,620481928;0,48018648;0,541392904
;50;YES;1000;Base 3;baresoil;0,660436137;0,509615385;0,575305292
;50;YES;1000;Base 3;broadleaf;0,655826558;0,726726727;0,689458689
;50;YES;1000;Base 3;conifers;0,745192308;0,691964286;0,717592593
;50;YES;1000;Base 3;irrigated;0,404166667;0,198364008;0,26611797
;50;YES;1000;Base 3;N_grassland;0,197761194;0,313609467;0,242562929
;50;YES;1000;Base 3;rainfed;0,116809117;0,25625;0,160469667
;50;YES;1000;Base 3;rice field;0,645833333;0,861111111;0,738095238
;50;YES;1000;Base 3;S_vegetation;0,485260771;0,636904762;0,550836551
;50;YES;1000;Base 3;shrubland;0,52173913;0,34828496;0,417721519
;50;YES;1000;Base 3;urban;0,849358974;0,849358974;0,849358974
;50;YES;1000;Base 3;water;0,793859649;0,989071038;0,880778589
;50;YES;1000;Base 3;wetland;0,75;0,867052023;0,804289544
;50;YES;1000;Base 3;A_grassland;0,234234234;0,5;0,319018405
;50;YES;1000;Base 3;baresoil;0,548387097;0,602531646;0,574185766
;50;YES;1000;Base 3;broadleaf;0,284518828;0,363636364;0,319248826
;50;YES;1000;Base 3;conifers;0,811320755;0,464864865;0,591065292
;50;YES;1000;Base 3;irrigated;0,270588235;0,180156658;0,21630094
;50;YES;1000;Base 3;N_grassland;0,426470588;0,129464286;0,198630137
;50;YES;1000;Base 3;rainfed;0,3514377;0,424710425;0,384615385
;50;YES;1000;Base 3;rice field;0,650442478;0,394101877;0,49081803
;50;YES;1000;Base 3;S_vegetation;0,396782842;0,496644295;0,441132638
;50;YES;1000;Base 3;shrubland;0,331168831;0,540636042;0,410738255
;50;YES;1000;Base 3;urban;0,922619048;0,648535565;0,761670762
;50;YES;1000;Base 3;water;0,864864865;0,91954023;0,891364903
;50;YES;1000;Base 3;wetland;0,371244635;0,768888889;0,500723589
;50;YES;1000;Base 3;A_grassland;0,406504065;0,340136054;0,37037037
;50;YES;1000;Base 3;baresoil;0,668224299;0,471947195;0,553191489
;50;YES;1000;Base 3;broadleaf;0,463541667;0,427884615;0,445
;50;YES;1000;Base 3;conifers;0,785714286;0,658682635;0,716612378
;50;YES;1000;Base 3;irrigated;0,141700405;0,116666667;0,12797075
;50;YES;1000;Base 3;N_grassland;0,251028807;0,266375546;0,258474576
;50;YES;1000;Base 3;rainfed;0,222672065;0,179153094;0,198555957
;50;YES;1000;Base 3;rice field;0,456043956;0,453551913;0,454794521
;50;YES;1000;Base 3;S_vegetation;0,290780142;0,422680412;0,344537815
;50;YES;1000;Base 3;shrubland;0,362637363;0,356115108;0,359346642
;50;YES;1000;Base 3;urban;0,926640927;0,836236934;0,879120879
;50;YES;1000;Base 3;water;0,92195122;0,933333333;0,927607362
;50;YES;1000;Base 3;wetland;0,445297505;0,84981685;0,584382872
;50;YES;1000;Base 3;A_grassland;0,358531317;0,42455243;0,388758782
;50;YES;1000;Base 3;baresoil;0,544554455;0,408415842;0,466760962
;50;YES;1000;Base 3;broadleaf;0,446428571;0,480769231;0,462962963
;50;YES;1000;Base 3;conifers;0,64;0,632967033;0,636464088
;50;YES;1000;Base 3;irrigated;0,21253406;0,254901961;0,23179792
;50;YES;1000;Base 3;N_grassland;0,313253012;0,193069307;0,238897397
;50;YES;1000;Base 3;rainfed;0,5;0,363425926;0,420911528
;50;YES;1000;Base 3;rice field;0,713768116;0,66779661;0,690017513
;50;YES;1000;Base 3;S_vegetation;0,106583072;0,171717172;0,131528046
;50;YES;1000;Base 3;shrubland;0,305429864;0,589519651;0,402384501
;50;YES;1000;Base 3;urban;0,820717131;0,569060773;0,672104405
;50;YES;1000;Base 3;water;0,847926267;0,880382775;0,863849765
;50;YES;1000;Base 3;wetland;0,671232877;0,731343284;0,7
;50;YES;1000;Base 3;A_grassland;0,457964602;0,540469974;0,495808383
;50;YES;1000;Base 3;baresoil;0,565420561;0,371165644;0,448148148
;50;YES;1000;Base 3;broadleaf;0,641221374;0,595744681;0,617647059
;50;YES;1000;Base 3;conifers;0,777108434;0,892733564;0,830917874
;50;YES;1000;Base 3;irrigated;0,226315789;0,351020408;0,2752
;50;YES;1000;Base 3;N_grassland;0,371179039;0,183189655;0,245310245
;50;YES;1000;Base 3;rainfed;0,266490765;0,365942029;0,308396947
;50;YES;1000;Base 3;rice field;0,794520548;0,335260116;0,471544715
;50;YES;1000;Base 3;S_vegetation;0,288343558;0,339350181;0,311774461
;50;YES;1000;Base 3;shrubland;0,429347826;0,484662577;0,455331412
;50;YES;1000;Base 3;urban;0,904;0,743421053;0,815884477
;50;YES;1000;Base 3;water;0,736434109;0,909090909;0,813704497
;50;YES;1000;Base 3;wetland;0,528023599;0,821100917;0,642728905
;50;YES;1000;Base 3;A_grassland;0,447368421;0,441558442;0,444444444
;50;YES;1000;Base 3;baresoil;0,636963696;0,473039216;0,542897328
;50;YES;1000;Base 3;broadleaf;0,581560284;0,362831858;0,446866485
;50;YES;1000;Base 3;conifers;0,70984456;0,81305638;0,757952974
;50;YES;1000;Base 3;irrigated;0,203883495;0,2;0,201923077
;50;YES;1000;Base 3;N_grassland;0,419753086;0,272;0,330097087
;50;YES;1000;Base 3;rainfed;0,328571429;0,273809524;0,298701299
;50;YES;1000;Base 3;rice field;0,833766234;0,829457364;0,831606218
;50;YES;1000;Base 3;S_vegetation;0,271356784;0,416988417;0,328767123
;50;YES;1000;Base 3;shrubland;0,368627451;0,346863469;0,357414449
;50;YES;1000;Base 3;urban;0,756410256;0,762931034;0,759656652
;50;YES;1000;Base 3;water;0,828638498;0,967123288;0,892541087
;50;YES;1000;Base 3;wetland;0,755671902;0,966517857;0,848188051
;50;YES;1000;Base 3;A_grassland;0,436781609;0,431818182;0,434285714
;50;YES;1000;Base 3;baresoil;0,756097561;0,567505721;0,648366013
;50;YES;1000;Base 3;broadleaf;0,72246696;0,683333333;0,70235546
;50;YES;1000;Base 3;conifers;0,806122449;0,697058824;0,747634069
;50;YES;1000;Base 3;irrigated;0,298882682;0,335423197;0,316100443
;50;YES;1000;Base 3;N_grassland;0,349056604;0,214492754;0,265709156
;50;YES;1000;Base 3;rainfed;0,391891892;0,332378223;0,359689922
;50;YES;1000;Base 3;rice field;0,783854167;0,636363636;0,702450408
;50;YES;1000;Base 3;S_vegetation;0,369085174;0,47755102;0,416370107
;50;YES;1000;Base 3;shrubland;0,286821705;0,488986784;0,361563518
;50;YES;1000;Base 3;urban;0,762057878;0,782178218;0,771986971
;50;YES;1000;Base 3;water;0,75502008;0,886792453;0,815618221
;50;YES;1000;Base 3;wetland;0,323450135;0,497925311;0,392156863
;50;YES;1000;Base 3;A_grassland;0,634686347;0,330769231;0,434892541
;50;YES;1000;Base 3;baresoil;0,689795918;0,678714859;0,684210526
;50;YES;1000;Base 3;broadleaf;0,597142857;0,735915493;0,659305994
;50;YES;1000;Base 3;conifers;0,901639344;0,567010309;0,696202532
;50;YES;1000;Base 3;irrigated;0,34469697;0,313793103;0,328519856
;50;YES;1000;Base 3;N_grassland;0,141210375;0,248730964;0,180147059
;50;YES;1000;Base 3;rainfed;0,182089552;0,266375546;0,216312057
;50;YES;1000;Base 3;rice field;0,833333333;0,838709677;0,836012862
;50;YES;1000;Base 3;S_vegetation;0,139784946;0,08496732;0,105691057
;50;YES;1000;Base 3;shrubland;0,302380952;0,590697674;0,4
;50;YES;1000;Base 3;urban;0,825613079;0,823369565;0,824489796
;50;YES;1000;Base 3;water;0,871698113;0,970588235;0,918489066
;50;YES;1000;Base 3;wetland;0,728971963;0,541666667;0,621513944
;50;YES;1000;Base 3;A_grassland;0,237762238;0,113712375;0,153846154
;50;YES;1000;Base 3;baresoil;0,530172414;0,269736842;0,35755814
;50;YES;1000;Base 3;broadleaf;0,487603306;0,531531532;0,50862069
;50;YES;1000;Base 3;conifers;0,655279503;0,758992806;0,703333333
;50;YES;1000;Base 3;irrigated;0,333333333;0,220708447;0,26557377
;50;YES;1000;Base 3;N_grassland;0,154605263;0,205240175;0,176360225
;50;YES;1000;Base 3;rainfed;0,298543689;0,434628975;0,353956835
;50;YES;1000;Base 3;rice field;0,639705882;0,608391608;0,623655914
;50;YES;1000;Base 3;S_vegetation;0,299760192;0,581395349;0,39556962
;50;YES;1000;Base 3;shrubland;0,443579767;0,287153652;0,348623853
;50;YES;1000;Base 3;urban;0,701219512;0,912698413;0,793103448
;50;YES;1000;Base 3;water;0,950738916;0,984693878;0,967418546
;50;YES;1000;Base 3;wetland;0,614958449;0,737541528;0,670694864
;50;YES;1000;Base 3;A_grassland;0,340116279;0,283980583;0,30952381
;50;YES;1000;Base 3;baresoil;0,606879607;0,560090703;0,58254717
;50;YES;1000;Base 3;broadleaf;0,544698545;0,796352584;0,64691358
;50;YES;1000;Base 3;conifers;0,710382514;0,635696822;0,670967742
;50;YES;1000;Base 3;irrigated;0,208877285;0,203562341;0,206185567
;50;YES;1000;Base 3;N_grassland;0,229249012;0,180685358;0,202090592
;50;YES;1000;Base 3;rainfed;0,369747899;0,38372093;0,37660485
;50;YES;1000;Base 3;rice field;0,657786885;0,697826087;0,67721519
;50;YES;1000;Base 3;S_vegetation;0,259615385;0,356435644;0,300417246
;50;YES;1000;Base 3;shrubland;0,211155378;0,162079511;0,183391003
;50;YES;1000;Base 3;urban;0,906103286;0,768924303;0,831896552
;50;YES;1000;Base 3;water;0,885167464;0,868544601;0,876777251
;50;YES;1000;Base 3;wetland;0,572916667;0,630372493;0,600272851
;50;YES;1000;Base 3;A_grassland;0,407249467;0,533519553;0,46191052
;50;YES;1000;Base 3;baresoil;0,62012987;0,606349206;0,613162119
;50;YES;1000;Base 3;broadleaf;0,304054054;0,169172932;0,217391304
;50;YES;1000;Base 3;conifers;0,789473684;0,646551724;0,710900474
;50;YES;1000;Base 3;irrigated;0,167883212;0,243386243;0,198704104
;50;YES;1000;Base 3;N_grassland;0,276595745;0,219594595;0,244821092
;50;YES;1000;Base 3;rainfed;0,31875;0,17;0,22173913
;50;YES;1000;Base 3;rice field;0,644578313;0,701639344;0,671899529
;50;YES;1000;Base 3;S_vegetation;0,240625;0,463855422;0,316872428
;50;YES;1000;Base 3;shrubland;0,326388889;0,153094463;0,208425721
;50;YES;1000;Base 3;urban;0,882191781;0,925287356;0,903225806
;50;YES;1000;Base 3;water;0,920382166;0,979661017;0,94909688
;50;YES;1000;Base 3;wetland;0,623501199;0,935251799;0,748201439
;50;YES;1000;Base 3;A_grassland;0,41025641;0,557491289;0,47267356
;50;YES;1000;Base 3;baresoil;0,600529101;0,632311978;0,616010855
;50;YES;1000;Base 3;broadleaf;0,568493151;0,72489083;0,637236084
;50;YES;1000;Base 3;conifers;0,87987013;0,634660422;0,737414966
;50;YES;1000;Base 3;irrigated;0,108225108;0,100806452;0,104384134
;50;YES;1000;Base 3;N_grassland;0,202702703;0,065502183;0,099009901
;50;YES;1000;Base 3;rainfed;0,189090909;0,230088496;0,20758483
;50;YES;1000;Base 3;rice field;0,587939698;0,64640884;0,615789474
;50;YES;1000;Base 3;S_vegetation;0,189427313;0,218274112;0,202830189
;50;YES;1000;Base 3;shrubland;0,310344828;0,515625;0,387475538
;50;YES;1000;Base 3;urban;0,922155689;0,59922179;0,726415094
;50;YES;1000;Base 3;water;0,827361564;0,984496124;0,899115044
;50;YES;1000;Base 3;wetland;0,516129032;0,752941176;0,612440191
;50;YES;7000;Base 3;A_grassland;0,402245089;0,20254357;0,269423559
;50;YES;7000;Base 3;baresoil;0,589339339;0,662167862;0,623634558
;50;YES;7000;Base 3;broadleaf;0,688679245;0,507826087;0,584584585
;50;YES;7000;Base 3;conifers;0,857298475;0,897889333;0,877124547
;50;YES;7000;Base 3;irrigated;0,360749809;0,530371204;0,429417122
;50;YES;7000;Base 3;N_grassland;0,0625;0,2625;0,100961538
;50;YES;7000;Base 3;rainfed;0,378100941;0,304198211;0,337147216
;50;YES;7000;Base 3;rice field;0,794828317;0,794491525;0,794659886
;50;YES;7000;Base 3;S_vegetation;0,339788732;0,562682216;0,423710209
;50;YES;7000;Base 3;shrubland;0,499019608;0,470425139;0,484300666
;50;YES;7000;Base 3;urban;0,934317719;0,63826087;0,758421161
